UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Temperature_difference [K],Power [W],Wear_Torque_Interaction,Air temperature [K]_rolling_mean_3,Air temperature [K]_rolling_std_3,Process temperature [K]_rolling_mean_3,Process temperature [K]_rolling_std_3,Rotational speed [rpm]_rolling_mean_3,Rotational speed [rpm]_rolling_std_3,Torque [Nm]_rolling_mean_3,Torque [Nm]_rolling_std_3,Air temperature [K]_rolling_mean_5,Air temperature [K]_rolling_std_5,Process temperature [K]_rolling_mean_5,Process temperature [K]_rolling_std_5,Rotational speed [rpm]_rolling_mean_5,Rotational speed [rpm]_rolling_std_5,Torque [Nm]_rolling_mean_5,Torque [Nm]_rolling_std_5,Type_Ordinal
3673,L50852,L,302.3,311.6,1658,32.3,150,0,0,0,0,0,0,9.300000000000011,5608.0989338251875,4845.0,302.3,0.0,311.6666666666667,0.05773502699916375,1615.0,113.76730637577768,33.13333333333332,6.092892033619081,302.32000000000005,0.04472135977640638,311.7,0.07071067818933102,1564.0,107.710259492768,35.660000000000004,5.550945865345956,1
3674,H33087,H,302.3,311.7,1449,44.5,152,0,0,0,0,0,0,9.399999999999977,6752.382169993222,6764.0,302.3,0.0,311.6666666666667,0.05773502699916375,1531.0,111.53026495081981,38.79999999999998,6.139218191268425,302.32000000000005,0.04472135977640638,311.7,0.07071067818933102,1551.8,118.2907435093694,36.82000000000001,6.808597506094879,3
3675,L50854,L,302.2,311.5,1346,52.4,157,0,0,0,0,0,0,9.300000000000011,7385.926216491652,8226.8,302.26666666666665,0.0577350268392267,311.59999999999997,0.10000000004519194,1484.3333333333333,158.97274399510562,43.066666666666656,10.126368220311324,302.28000000000003,0.04472135977348295,311.64,0.08944271915503639,1528.0,148.288570024798,39.26,9.8358019500192,1
3676,M18535,M,302.1,311.5,1866,23.1,159,0,0,0,0,0,0,9.399999999999977,4513.903156530887,3672.9,302.20000000000005,0.09999999995449123,311.56666666666666,0.11547005387657269,1553.6666666666667,275.3476590300585,39.999999999999986,15.159485479395403,302.24,0.08944271921023865,311.6,0.10000000004873719,1561.0,204.22291742113424,38.379999999999995,11.246643943861718,2
3677,M18536,M,302.2,311.5,1562,38.0,162,0,0,0,0,0,0,9.300000000000011,6215.745784882526,6156.0,302.1666666666667,0.05773502684060919,311.5,0.0,1591.3333333333333,261.23807787788775,37.83333333333332,14.650711018013258,302.22,0.08366600277046984,311.56000000000006,0.08944271915392103,1576.2,200.03049767472814,38.06,11.225996615000446,2
3678,M18537,M,302.3,311.7,1368,53.6,165,0,0,0,0,0,0,9.399999999999977,7678.555100198029,8844.0,302.2,0.09999999995452201,311.56666666666666,0.11547005387657269,1598.6666666666667,251.01659971669875,38.23333333333332,15.251338739052871,302.21999999999997,0.08366600277046984,311.58,0.10954451154529851,1518.2,212.06414124033188,42.32,12.466635472331802,2
3679,L50858,L,302.2,311.5,1567,33.1,168,0,0,0,0,0,0,9.300000000000011,5431.572842619978,5560.8,302.23333333333335,0.05773502683978462,311.56666666666666,0.11547005387657269,1499.0,113.47686988985924,41.566666666666656,10.705294640192406,302.2,0.07071067825622579,311.53999999999996,0.0894427191536279,1541.8,208.98133887981342,40.040000000000006,12.999346137402508,1
3680,L50859,L,302.2,311.5,1725,34.0,170,0,0,0,0,0,0,9.300000000000011,6141.813637768046,5780.0,302.23333333333335,0.05773502683978462,311.56666666666666,0.11547005387657269,1553.3333333333333,178.89195994603386,40.23333333333332,11.584616235911023,302.2,0.07071067825622579,311.53999999999996,0.0894427191536279,1617.6,187.87575681816804,36.36,11.089770060736218,1
3681,L50860,L,302.2,311.5,1744,31.2,172,0,0,0,0,0,0,9.300000000000011,5698.095091375023,5366.4,302.2,0.0,311.5,0.0,1678.6666666666667,97.17166939665796,32.76666666666665,1.429452109494691,302.21999999999997,0.04472135976899532,311.53999999999996,0.0894427191536279,1593.2,152.05821253717082,37.98,9.077554736822107,1
3682,M18541,M,302.1,311.3,1453,45.1,174,0,0,0,0,0,0,9.199999999999989,6862.316968917841,7847.400000000001,302.1666666666667,0.05773502684058867,311.43333333333334,0.11547005387460359,1640.6666666666667,162.8015151444648,36.76666666666666,7.351417096950483,302.2,0.07071067825622579,311.5,0.14142135627086502,1571.4,164.9190710621407,39.4,9.620550919775932,2
3683,L50862,L,302.1,311.2,1550,34.8,177,0,0,0,0,0,0,9.099999999999966,5648.583591154447,6159.599999999999,302.1333333333333,0.057735026841003,311.3333333333333,0.15275252319179775,1582.3333333333333,148.16994747023907,37.03333333333332,7.214106551287947,302.16,0.054772255925705324,311.4,0.14142135626998326,1607.8,123.74853534486542,35.64,5.455547635205966,1
3684,M18543,M,302.0,311.2,1558,39.1,179,0,0,0,0,0,0,9.199999999999989,6379.29709842841,6998.900000000001,302.06666666666666,0.0577350268418891,311.2333333333333,0.05773502698638094,1520.3333333333333,58.44940832321054,39.66666666666666,5.173329037798941,302.12,0.08366600276650805,311.34000000000003,0.15165750891101012,1606.0,124.55320148434326,36.839999999999996,5.416917942889799,2
3685,L50864,L,302.0,311.2,1270,65.3,182,1,0,0,0,1,0,9.199999999999989,8684.514011828503,11884.6,302.03333333333336,0.05773502684231164,311.2,0.0,1459.3333333333333,164.01625935660581,46.39999999999998,16.508482668010267,302.08000000000004,0.08366600276491484,311.28000000000003,0.13038404813835497,1515.0,172.7599490622737,43.1,13.447490472203414,1
3686,M18545,M,301.9,311.1,1380,51.6,184,0,0,0,0,0,0,9.200000000000045,7456.884322560733,9494.4,301.96666666666664,0.05773502684309929,311.1666666666667,0.057735026984428235,1402.6666666666667,145.33180427330208,51.99999999999998,13.104579352271903,302.02000000000004,0.08366600276252502,311.2,0.07071067818050182,1442.2,121.10821607141031,47.18,11.945166386451122,2
3687,L50866,L,302.0,311.1,1406,50.5,187,0,0,0,0,0,0,9.100000000000023,7435.416772761203,9443.5,301.96666666666664,0.05773502684309929,311.1333333333334,0.057735026983464194,1352.0,72.19418259112058,55.79999999999998,8.245604889878503,302.0,0.07071067824680725,311.15999999999997,0.05477225582944574,1432.8,121.88191006051474,48.260000000000005,11.95420428133976,1
3688,M18547,M,302.0,311.2,1625,30.7,189,0,0,0,0,0,0,9.199999999999989,5224.206783532028,5802.3,301.96666666666664,0.05773502684309929,311.1333333333333,0.057735026983464194,1470.3333333333333,134.57463852202392,44.26666666666665,11.761944283719851,301.98,0.04472135975111553,311.16,0.05477225582944574,1447.8,142.74172480392482,47.440000000000005,13.185522363562308,2
3689,L50868,L,302.0,311.2,1420,45.8,192,0,0,0,0,0,0,9.199999999999989,6810.553993962192,8793.599999999999,302.0,0.0,311.1666666666667,0.05773502698439952,1483.6666666666667,122.59825991152326,42.333333333333314,10.34520823054478,301.98,0.04472135975111553,311.15999999999997,0.05477225582944574,1420.2,128.76412543872385,48.78,12.445762331010577,1
3690,L50869,L,302.1,311.4,1889,22.7,194,0,0,0,0,0,0,9.299999999999955,4490.414515457547,4403.8,302.03333333333336,0.05773502684231164,311.26666666666665,0.11547005387203349,1644.6666666666667,235.11770102085762,33.06666666666665,11.730444720185945,302.0,0.07071067824680725,311.2,0.12247448717486865,1544.0,216.16081976158262,40.26,12.883050880905559,1
3691,L50870,L,302.1,311.3,1477,43.6,196,0,0,0,0,0,0,9.199999999999989,6743.659014391754,8545.6,302.06666666666666,0.0577350268418891,311.3,0.10000000003992682,1595.3333333333333,255.91469933033036,37.366666666666646,12.74924834385679,302.04,0.054772255918384194,311.24,0.11401754254873002,1563.4,201.62663514525903,38.660000000000004,11.550454536510735,1
3692,L50871,L,302.1,311.2,1460,46.9,198,0,0,0,0,0,0,9.099999999999966,7170.580512063583,9286.199999999999,302.1,0.0,311.3,0.10000000003992682,1608.6666666666667,242.92454246809524,37.73333333333331,13.123388789993797,302.06000000000006,0.05477225591960622,311.26,0.08944271914976708,1574.2,192.3192658055854,37.94,10.70948178017972,1
3693,L50872,L,302.1,311.3,1758,24.4,200,0,0,0,0,0,0,9.199999999999989,4491.9748398088295,4880.0,302.1,0.0,311.26666666666665,0.05773502698721781,1565.0,167.35889578985663,38.299999999999976,12.150308638055296,302.08000000000004,0.04472135975859014,311.28,0.08366600270692323,1600.8,209.5297114969603,36.67999999999999,12.059726365054944,1
3694,L50873,L,302.1,311.3,1521,31.5,202,0,0,0,0,0,0,9.199999999999989,5017.280547415578,6363.0,302.1,0.0,311.26666666666665,0.05773502698721781,1579.6666666666667,157.42405576446512,34.266666666666644,11.502318606843469,302.1,0.0,311.3,0.07071067818232263,1621.0,191.8658385434974,33.82,11.005771213322637,1
3695,M18554,M,302.1,311.3,1511,45.0,204,0,0,0,0,0,0,9.199999999999989,7120.4197493612655,9180.0,302.1,0.0,311.3,0.0,1596.6666666666667,139.80820195300927,33.63333333333332,10.464384039843816,302.1,0.0,311.28000000000003,0.04472135965011048,1545.4,121.39728168290844,38.28,9.828377282135714,2
3696,L50875,L,302.2,311.3,1530,37.3,207,1,1,0,0,0,0,9.100000000000023,5976.251704923863,7721.099999999999,302.1333333333334,0.05773502684096198,311.3,0.0,1520.6666666666667,9.504384952927309,37.93333333333331,6.77224728825925,302.12,0.044721359761612074,311.28000000000003,0.04472135965011048,1556.0,116.13139110507295,37.02,9.368938040141014,1
3697,L50876,L,302.1,311.2,1454,46.8,0,0,0,0,0,0,0,9.099999999999966,7125.8861205785115,0.0,302.1333333333334,0.05773502684096198,311.2666666666667,0.05773502698721781,1498.3333333333333,39.551653989857726,43.03333333333331,5.04612062215431,302.12,0.044721359761612074,311.28000000000003,0.04472135965011048,1554.8,117.39548543278578,37.0,9.342644165331425,1
3698,L50877,L,302.2,311.2,1928,23.1,2,0,0,0,0,0,0,9.0,4663.882789813263,46.2,302.1666666666667,0.057735026840490214,311.23333333333335,0.05773502698630299,1637.3333333333333,254.5767729651184,35.73333333333331,11.927419391190044,302.14,0.05477225592454687,311.26,0.0547722558317964,1588.8,191.92107752927873,36.739999999999995,9.788411515664905,1
3699,H33112,H,302.2,311.3,1758,26.4,4,0,0,0,0,0,0,9.100000000000023,4860.169498809553,105.6,302.1666666666667,0.057735026840490214,311.23333333333335,0.05773502698630299,1713.3333333333333,240.13607253666297,32.09999999999999,12.83705573720102,302.15999999999997,0.05477225592580392,311.26000000000005,0.0547722558317964,1636.2,200.08298278464218,35.72,10.69471832261146,3
3700,L50879,L,302.2,311.2,1649,33.2,9,0,0,0,0,0,0,9.0,5733.071489584991,298.8,302.2,0.0,311.23333333333335,0.05773502698630299,1778.3333333333333,140.60701736874108,27.56666666666665,5.150080905514237,302.18,0.044721359766230775,311.23999999999995,0.05477225583131771,1663.8,187.6251582277798,33.36,9.352700144878009,1
3701,L50880,L,302.1,311.2,1447,50.3,11,0,0,0,0,0,0,9.099999999999966,7621.933128604827,553.3,302.1666666666667,0.0577350268404492,311.2333333333333,0.05773502698630299,1618.0,157.80050697003517,36.63333333333332,12.3143547672355,302.15999999999997,0.05477225592580392,311.21999999999997,0.04472135964835563,1647.2,205.26495073440915,35.959999999999994,12.119529693845436,1
3702,L50881,L,302.1,311.2,1417,48.0,13,0,0,0,0,0,0,9.099999999999966,7122.618864218778,624.0,302.1333333333333,0.057735026840863526,311.2,0.0,1504.3333333333333,126.17976594261636,43.833333333333314,9.280265800790968,302.16,0.05477225592580392,311.22,0.04472135964835563,1639.8,214.433439556426,36.2,12.396572106836684,1
3703,L50882,L,302.0,311.2,1434,44.9,15,0,0,0,0,0,0,9.199999999999989,6742.548984987486,673.5,302.06666666666666,0.05773502684174962,311.2,0.0,1432.6666666666667,15.04437879519912,47.73333333333331,2.709858544892636,302.12,0.0836660027665242,311.21999999999997,0.04472135964835563,1541.0,153.6343060647569,40.56,10.292375819022622,1
3704,M18563,M,302.0,311.2,1418,49.5,17,0,0,0,0,0,0,9.199999999999989,7350.384331604039,841.5,302.03333333333336,0.05773502684217217,311.2,0.0,1423.0,9.539392014174929,47.46666666666664,2.3459184413205496,302.08000000000004,0.08366600276490889,311.2,0.0,1473.0,99.16400556653308,45.18,7.007638689316244,2
3705,M18564,M,302.0,311.2,1400,49.5,20,0,0,0,0,0,0,9.199999999999989,7257.079029792421,990.0,302.0,0.0,311.2,0.0,1417.3333333333333,17.009801096233804,47.96666666666664,2.6558112382711747,302.0400000000001,0.05477225591840172,311.2,0.0,1423.2,17.935997323801196,48.44,2.1466252584002996,2
3706,M18565,M,302.0,311.3,1725,27.7,23,0,0,0,0,0,0,9.300000000000011,5003.771699005142,637.1,302.0,0.0,311.23333333333335,0.057735026986344015,1514.3333333333333,182.6645377004892,42.23333333333331,12.586235868333777,302.02,0.04472135975412159,311.21999999999997,0.04472135964835563,1478.8,138.15462352016817,43.92,9.259697619253117,2
3707,L50886,L,302.0,311.3,1567,41.1,26,0,0,0,0,0,0,9.300000000000011,6744.339692800032,1068.6000000000001,302.0,0.0,311.26666666666665,0.057735026987328575,1564.0,162.52076790367474,39.433333333333316,10.995150446143688,302.0,0.0,311.23999999999995,0.05477225583131771,1508.8,137.66517351893836,42.54,9.010438391110709,1
3708,M18567,M,302.1,311.3,1497,38.4,28,0,0,0,0,0,0,9.199999999999989,6019.794179102618,1075.2,302.03333333333336,0.05773502684217217,311.3,0.0,1596.3333333333333,116.79611865697184,35.73333333333331,7.086842268128765,302.02000000000004,0.04472135975412159,311.26000000000005,0.05477225583181326,1521.4,131.8684951002301,41.239999999999995,9.053618061305748,2
3709,L50888,L,302.1,311.4,1549,44.6,31,0,0,0,0,0,0,9.299999999999955,7234.606170343743,1382.6000000000001,302.06666666666666,0.05773502684174963,311.3333333333333,0.0577350269893141,1537.6666666666667,36.35014901390964,41.366666666666646,3.1085902485423147,302.03999999999996,0.05477225591840172,311.3,0.07071067818240051,1547.6,118.5276339087194,40.260000000000005,8.156776324014382,1
3710,L50889,L,302.2,311.4,1754,26.9,33,0,0,0,0,0,0,9.199999999999989,4940.95031790886,887.6999999999999,302.1333333333334,0.057735026840863526,311.3666666666666,0.05773502699031917,1600.0,135.87862230682245,36.63333333333332,8.981276820883311,302.08,0.08366600276490889,311.34000000000003,0.05477225583384219,1618.4,113.95964197907699,35.739999999999995,8.017044343147989,1
3711,L50890,L,302.2,311.5,1489,38.3,35,0,0,0,0,0,0,9.300000000000011,5972.03149879254,1340.5,302.1666666666667,0.05773502684042048,311.43333333333334,0.05773502699238674,1597.3333333333333,138.95442898063175,36.59999999999997,8.971621926942893,302.12,0.08366600276652418,311.38,0.08366600270864893,1571.2,107.45789873247759,37.86,6.643267268445653,1
3712,L50891,L,302.2,311.5,1543,38.5,37,0,0,0,0,0,0,9.300000000000011,6220.929412760948,1424.5,302.2,0.0,311.46666666666664,0.05773502699340001,1595.3333333333333,140.03689989903887,34.56666666666664,6.640281118547414,302.15999999999997,0.05477225592580392,311.41999999999996,0.08366600270934363,1566.4,108.22569011098709,37.339999999999996,6.424406587382317,1
3713,L50892,L,302.3,311.5,1543,33.1,39,0,0,0,0,0,0,9.199999999999989,5348.383469152919,1290.9,302.2333333333333,0.057735026839575404,311.5,0.0,1525.0,31.176914536241192,36.63333333333331,3.061590000855075,302.2,0.07071067825639059,311.46,0.054772255837052926,1575.6,102.66352809055125,36.28,6.639427686179074,1
3714,L50893,L,302.3,311.5,1565,35.6,41,0,0,0,0,0,0,9.199999999999989,5834.356436736724,1459.6000000000001,302.26666666666665,0.05773502683918158,311.5,0.0,1550.3333333333333,12.701705922175236,35.73333333333331,2.702468007828484,302.24,0.05477225593086261,311.48,0.044721359656650875,1578.8,101.87345090846489,34.480000000000004,4.779330497046742,1
3715,M18574,M,302.3,311.4,1855,23.9,43,0,0,0,0,0,0,9.099999999999966,4642.697983352556,1027.7,302.3,0.0,311.4666666666667,0.05773502699340001,1654.3333333333333,174.13021947190393,30.866666666666646,6.16143922580919,302.26000000000005,0.054772255932131336,311.47999999999996,0.044721359656650875,1599.0,145.82866659199556,33.88,6.0009999166806365,2
3716,M18575,M,302.4,311.4,1475,45.2,46,0,0,0,0,0,0,9.0,6981.666073827717,2079.2000000000003,302.3333333333333,0.05773502683841035,311.43333333333334,0.05773502699238674,1631.6666666666667,198.57828011475334,34.899999999999984,10.667239567948391,302.3,0.07071067826129179,311.46,0.054772255837032824,1596.2,148.5772526330979,35.260000000000005,7.796345297637934,2
3717,L50896,L,302.3,311.4,1609,32.3,49,0,0,0,0,0,0,9.099999999999966,5442.358977397302,1582.6999999999998,302.3333333333333,0.05773502683841035,311.4,0.0,1646.3333333333333,192.73124638556519,33.799999999999976,10.728932845348815,302.32,0.044721359777068134,311.43999999999994,0.05477225583645035,1609.4,145.57060142762137,34.019999999999996,7.643755621420731,1
3718,H33131,H,302.3,311.4,1443,44.1,51,0,0,0,0,0,0,9.099999999999966,6663.977752721205,2249.1,302.3333333333333,0.05773502683841035,311.4,0.0,1509.0,88.0681554252165,40.53333333333331,7.151456728061269,302.32,0.044721359777068134,311.41999999999996,0.04472135965451471,1589.4,162.8213745182106,36.22,8.80721295302897,3
3719,L50898,L,302.4,311.4,1450,44.1,56,0,0,0,0,0,0,9.0,6696.304741126644,2469.6,302.3333333333333,0.05773502683841035,311.4,0.0,1500.6666666666667,93.88468103654306,40.16666666666665,6.812733176437564,302.34000000000003,0.05477225593719004,311.4,0.0,1566.4,174.81075481788702,37.92,9.454205413465555,1
3720,L50899,L,302.4,311.5,1590,39.9,58,0,0,0,0,0,0,9.100000000000023,6643.525984546334,2314.2,302.3666666666667,0.05773502683803704,311.43333333333334,0.05773502699242777,1494.3333333333333,82.92365967161265,42.69999999999998,2.4248711305959687,302.36,0.054772255938470446,311.41999999999996,0.04472135965451471,1513.4,79.7765629743436,41.12,5.331228751423228,1
3721,M18580,M,302.4,311.4,1508,41.2,60,0,0,0,0,0,0,9.0,6506.196497682414,2472.0,302.4,0.0,311.43333333333334,0.05773502699242777,1516.0,70.34202158027666,41.73333333333332,2.1501937897156687,302.36,0.054772255938470446,311.41999999999996,0.04472135965451471,1520.0,77.12651943397556,40.32,4.843758870959782,2
3722,M18581,M,302.2,311.2,1544,43.6,63,0,0,0,0,0,0,9.0,7049.566363047304,2746.8,302.3333333333333,0.11547005379762156,311.3666666666666,0.1527525231921482,1547.3333333333333,41.101500378130254,41.56666666666665,1.8770544300397765,302.34000000000003,0.08944271921431161,311.38,0.1095445115431081,1507.0,62.45798587850405,42.58,1.9201562436431467,2
3723,L50902,L,302.2,311.2,1451,41.8,66,0,0,0,0,0,0,9.0,6351.44164356658,2758.7999999999997,302.26666666666665,0.11547005379796615,311.26666666666665,0.11547005387196581,1501.0,46.89349635077454,42.19999999999998,1.248999599678934,302.32,0.10954451159374258,311.34,0.1341640786838521,1508.6,60.479748676721606,42.120000000000005,1.7311845655509186,1
3724,L50903,L,302.3,311.2,1758,24.4,68,0,0,0,0,0,0,8.899999999999977,4491.9748398088295,1659.1999999999998,302.23333333333335,0.057735026839415435,311.2,0.0,1584.3333333333333,157.4240557644652,36.59999999999999,10.603772913449362,302.3,0.10000000010086851,311.3,0.14142135626896887,1570.2,116.64561714869276,38.17999999999999,7.817416453023427,1
3725,M18584,M,302.3,311.2,1507,47.7,70,0,0,0,0,0,0,8.899999999999977,7527.664405046113,3339.0,302.26666666666665,0.05773502683905033,311.2,0.0,1572.0,163.49617732534335,37.96666666666665,12.11376627367949,302.28,0.08366600277315141,311.24,0.08944271914891151,1553.6,119.00546205951812,39.74,8.943601064448343,2
3726,H33139,H,302.3,311.1,1543,37.5,73,0,0,0,0,0,0,8.800000000000011,6059.346830611313,2737.5,302.3,0.0,311.1666666666667,0.05773502698379649,1602.6666666666667,135.72152862878258,36.53333333333331,11.680039954269667,302.26,0.05477225593219104,311.17999999999995,0.04472135964561256,1560.6,116.6589045036829,39.0,8.945669343319228,3
3727,M18586,M,302.3,311.2,1505,36.7,78,0,0,0,0,0,0,8.899999999999977,5784.038594401728,2862.6000000000004,302.3,0.0,311.1666666666667,0.05773502698379649,1518.3333333333333,21.38535324313021,40.63333333333332,6.132971003790302,302.28000000000003,0.04472135977403192,311.17999999999995,0.04472135964561256,1552.8,119.31973851798121,37.62,8.583530742066538,2
3728,L50907,L,302.3,311.2,1786,24.3,81,0,0,0,0,0,0,8.899999999999977,4544.81642824221,1968.3,302.3,0.0,311.1666666666667,0.05773502698379649,1611.3333333333333,152.45436475658371,32.83333333333332,7.400900846068572,302.3,0.0,311.18,0.04472135964561256,1619.8,140.1095999566033,34.120000000000005,9.917257685469355,1
